ReplayID,Duration,Frame,Minerals,Gas,Supply,TotalMinerals,TotalGas,TotalSupply,GroundUnitValue,BuildingValue,AirUnitValue,AObservedEnemyGroundUnitValue,AObservedEnemyBuildingValue,AObservedEnemyAirUnitValue,EnemyMinerals,EnemyGas,EnemySupply,EnemyTotalMinerals,EnemyTotalGas,EnemyTotalSupply,EnemyGroundUnitValue,EnemyBuildingValue,EnemyAirUnitValue,BObservedEnemyGroundUnitValue,BObservedEnemyBuildingValue,BObservedEnemyAirUnitValue,AObservedResourceValue,BObservedResourceValue,Winner
266,23849,9888,193,183,100,5018,1408,114,3600,2650,900,1000,0,300,382,420,90,4882,1320,132,2600,2700,800,2175,1800,300,231388,225956,A
266,23849,9912,217,191,100,5042,1416,114,3600,2650,900,1000,0,300,382,428,90,4882,1328,132,2600,2700,800,2175,1800,300,231372,225900,A
266,23849,9936,141,191,100,5066,1416,114,3600,2750,900,1000,0,300,414,428,90,4914,1328,132,2600,2700,800,2175,1800,300,231340,225876,A
266,23849,9960,157,199,100,5082,1424,114,3600,2750,900,1000,0,300,462,436,90,4962,1336,132,2600,2700,800,2175,1800,300,231316,225868,A
266,23849,9984,157,207,100,5082,1432,114,3600,2750,900,1000,0,300,320,444,90,4970,1344,132,2600,2850,800,2175,1800,300,231284,225844,A
266,23849,10008,197,207,100,5122,1432,114,4200,2750,1100,1000,0,300,328,444,90,4978,1344,132,2600,2850,800,2175,1800,300,231284,225812,A
266,23849,10032,221,215,100,5146,1440,114,4200,2750,1100,1000,0,300,352,452,90,5002,1352,132,2600,2850,800,2175,1800,300,231260,225796,A
266,23849,10056,229,223,100,5154,1448,114,4200,2750,1100,1000,0,300,368,460,90,5018,1360,132,2600,2850,800,2175,1800,300,231228,225780,A
266,23849,10080,229,223,100,5154,1448,114,4200,2750,1100,1000,0,300,376,460,90,5026,1360,132,2600,2850,800,2175,1800,300,231228,225756,A
266,23849,10104,261,223,100,5186,1448,114,4200,2750,1100,1000,0,300,408,468,90,5058,1368,132,2600,2850,800,2175,1800,300,231188,225708,A
266,23849,10128,301,231,100,5226,1456,114,4200,2750,1100,1000,0,300,416,476,90,5066,1376,132,2600,2850,800,2175,1800,300,231156,225700,A
266,23849,10152,301,231,100,5226,1456,114,4200,2750,1100,1000,0,300,456,476,90,5106,1376,132,2600,2850,800,2175,1800,300,231156,225700,A
266,23849,10176,301,239,100,5226,1464,114,4150,2750,1100,1000,0,200,464,484,88,5114,1384,132,2600,2850,700,2175,1800,300,231100,225644,A
266,23849,10200,333,247,100,5258,1472,114,4150,2750,1100,1000,0,200,322,484,88,5122,1384,132,2600,3000,700,2175,1800,300,231092,225628,A
266,23849,10224,357,255,100,5282,1480,114,3550,2750,900,1000,0,200,458,492,88,5146,1392,132,2600,2850,700,2175,1800,300,231084,225604,A
266,23849,10248,373,263,100,5298,1488,114,3550,2750,900,1000,0,200,466,500,88,5154,1400,132,2600,2850,700,2175,1800,300,231052,225572,A
266,23849,10272,373,263,100,5298,1488,114,3550,2750,900,1000,0,200,506,500,88,5194,1400,132,2600,2850,700,2175,1800,300,231052,225556,A
266,23849,10296,397,271,100,5322,1496,114,3550,2750,1000,1000,0,200,114,508,88,5202,1408,132,2600,3250,700,2175,1800,300,231012,225540,A
266,23849,10320,429,279,100,5354,1504,114,4150,2750,1200,1000,0,200,138,516,88,5226,1416,132,2600,3250,700,2175,1800,300,230980,225500,A
266,23849,10344,287,279,100,5362,1504,114,4150,2900,1200,1000,0,200,146,516,88,5234,1416,132,2600,3250,700,2175,1800,300,230948,225476,A
266,23849,10368,287,287,100,5362,1512,114,4150,2900,1200,1000,0,200,162,524,88,5250,1424,132,2600,3250,700,2175,1800,300,230932,225452,A
266,23849,10392,119,295,102,5394,1520,114,4200,3050,1200,1000,0,200,202,532,88,5290,1432,132,2600,3250,700,2175,1800,300,230924,225436,A
266,23849,10416,151,295,102,5426,1520,114,4200,3050,1200,1000,0,200,218,532,88,5306,1432,132,2600,3250,700,2175,1800,300,230884,225404,A
266,23849,10440,151,303,102,5426,1528,130,4200,3050,1200,1000,0,200,226,540,88,5314,1440,132,2600,3250,700,2175,1800,300,230876,225396,A
266,23849,10464,175,303,102,5450,1528,130,4150,3050,1200,1000,0,200,250,548,88,5338,1448,132,2600,3250,700,2175,1800,300,230836,225372,A
266,23849,10488,191,311,102,5466,1536,130,4150,3050,1200,1000,0,200,266,548,88,5354,1448,132,2600,3250,700,2175,1800,300,230828,225332,A
266,23849,10512,191,319,102,5466,1544,130,4150,3050,1300,1000,0,200,132,556,88,5370,1456,132,2600,3400,700,2175,1800,300,230804,225292,A
266,23849,10536,223,327,102,5498,1552,130,4150,3050,1300,1000,0,200,106,556,90,5394,1456,132,2650,3400,700,2175,1800,300,230772,225268,A
266,23849,10560,239,327,102,5514,1552,130,4150,3050,1300,1000,500,200,146,564,90,5434,1464,132,2650,3400,700,2175,1800,300,230748,225260,A
266,23849,10584,255,335,102,5530,1560,130,4150,3050,1300,1000,1000,200,162,572,90,5450,1472,132,2650,3400,700,2175,1800,300,230740,225236,A
266,23849,10608,287,343,102,5562,1568,130,4150,3050,1300,1475,1900,200,170,572,90,5458,1472,132,2650,3400,700,2175,1800,300,230236,225204,A
266,23849,10632,295,343,102,5570,1568,130,4150,3050,1300,1950,1900,200,186,580,90,5474,1480,132,2650,3400,700,2175,1800,300,228108,225172,A
266,23849,10656,295,351,102,5570,1576,130,4150,3050,1300,2100,2250,200,218,588,90,5506,1488,132,2650,3400,700,2175,1800,300,226580,225156,A
266,23849,10680,335,359,102,5610,1584,130,4150,3050,1300,2350,2250,200,226,588,90,5514,1488,132,2650,3400,700,2175,1800,300,224772,225100,A
266,23849,10704,343,359,102,5618,1584,130,4150,3050,1300,2350,2250,200,258,596,90,5546,1496,132,2650,3400,700,2175,1800,300,224372,225100,A
266,23849,10728,344,367,102,5634,1592,130,4165,3050,1300,2350,2250,200,306,604,90,5594,1504,132,2650,3400,700,2190,1800,300,224348,225084,A
266,23849,10752,330,367,102,5650,1592,130,4165,3050,1300,2350,2250,200,306,604,90,5594,1504,132,2650,3400,700,2190,1800,300,224284,225084,A
266,23849,10776,346,375,102,5666,1600,130,4150,3050,1300,2350,2250,200,306,612,90,5594,1512,132,2650,3400,700,2475,1800,300,224236,225012,A
266,23849,10800,332,383,102,5682,1608,130,4180,3050,1300,2350,2250,200,330,620,90,5618,1520,132,2650,3400,700,2490,1800,300,224204,225004,A
266,23849,10824,356,383,102,5706,1608,130,4150,3050,1300,2350,2250,200,354,620,90,5642,1520,132,2650,3400,700,2475,1800,300,224164,224972,A
266,23849,10848,364,391,102,5714,1616,130,4150,3050,1300,2400,1850,200,678,628,90,5666,1528,132,2650,3000,700,2475,1800,300,224092,224940,A
266,23849,10872,380,399,102,5730,1624,130,4150,3050,1300,2400,1850,200,710,636,90,5698,1536,132,2650,3000,700,2475,1800,300,224044,224908,A
266,23849,10896,412,399,102,5762,1624,130,4150,3050,1300,2400,1850,200,601,586,90,5714,1536,132,2650,3000,700,2475,1800,300,224020,224892,A
266,23849,10920,413,407,102,5778,1632,130,4150,3050,1300,2350,1850,200,583,594,96,5746,1544,132,2825,3000,700,2475,1800,300,223972,224892,A
266,23849,10944,421,415,102,5786,1640,130,4150,3050,1300,2350,1850,200,391,602,98,5754,1552,132,2825,3000,900,2475,1800,300,223940,224868,A
266,23849,10968,469,415,102,5834,1640,130,4150,3050,1300,2350,1850,200,399,602,98,5762,1552,132,2825,3000,900,2475,1800,300,223868,224812,A
266,23849,10992,477,423,102,5842,1648,130,4165,3050,1300,2350,1850,200,399,610,98,5762,1560,132,2825,3000,900,2490,1800,300,223820,224780,A
266,23849,11016,462,431,102,5842,1656,130,4150,3050,1300,2350,1850,200,463,618,98,5826,1568,132,2825,3000,900,2475,1800,300,223788,224764,A
266,23849,11040,502,431,102,5882,1656,130,4150,3050,1300,2350,1850,200,479,618,98,5842,1568,132,2825,3000,900,2475,1800,300,223756,224756,A
266,23849,11064,518,439,102,5898,1664,130,4150,3050,1300,2350,1850,200,495,626,98,5858,1576,132,2825,3000,900,2475,1800,300,223684,224692,A
266,23849,11088,542,447,102,5922,1672,130,4150,3050,1300,2350,1850,200,511,626,98,5874,1576,132,2825,3000,900,2475,1800,300,223636,224668,A
266,23849,11112,550,447,102,5930,1672,130,4150,3050,1300,2350,1850,200,493,634,100,5906,1584,132,2875,3000,900,2475,1800,300,223612,224668,A
266,23849,11136,559,455,102,5954,1680,130,4150,3050,1300,2350,1850,200,509,642,100,5922,1592,132,2875,3000,900,2475,1800,300,223564,224636,A
266,23849,11160,583,455,102,5978,1680,130,4150,3050,1300,2350,1850,200,533,642,100,5946,1592,132,2875,3000,900,2475,1800,300,223524,224596,A
266,23849,11184,607,463,102,6002,1688,130,4150,3050,1300,2350,1850,200,557,650,100,5970,1600,132,2875,3000,900,2475,1800,300,223476,224572,A
266,23849,11208,623,471,102,6018,1696,130,4150,3050,1300,2350,1850,200,573,658,100,5986,1608,132,2875,3000,900,2475,1800,300,223444,224556,A
266,23849,11232,639,471,102,6034,1696,130,4150,3050,1300,2400,1850,200,597,658,100,6010,1608,132,2875,3000,900,2475,1800,300,223388,224508,A
266,23849,11256,647,479,102,6042,1704,130,4150,3050,1300,2400,1850,200,613,666,100,6026,1616,132,2875,3000,900,2475,1800,300,223348,224492,A
266,23849,11280,671,479,102,6066,1704,130,4150,3050,1300,2400,1850,200,520,624,100,6058,1624,132,2875,3000,900,2475,1800,300,223308,224468,A
266,23849,11304,679,487,102,6074,1712,130,4150,3050,1300,2400,1850,200,544,624,100,6082,1624,132,2875,3000,900,2475,1800,300,223276,224444,A
266,23849,11328,586,445,106,6106,1720,130,4325,3050,1300,2400,1850,200,510,632,100,6098,1632,132,2875,3000,900,2475,1800,300,223220,224420,A
266,23849,11352,610,453,106,6130,1728,130,4325,3050,1300,2400,1850,200,518,640,102,6106,1640,132,2925,3000,900,2475,1800,300,223172,224396,A
266,23849,11376,493,403,110,6138,1728,130,4500,3050,1300,2400,1850,200,534,640,102,6122,1640,132,2925,3000,900,2475,1800,300,223140,224364,A
266,23849,11400,525,411,110,6170,1736,130,4500,3050,1300,2400,1850,200,550,648,102,6138,1648,132,2925,3000,900,2475,1800,300,223084,224324,A
266,23849,11424,541,411,110,6186,1736,130,4500,3050,1300,2400,1850,200,590,648,102,6178,1648,132,2925,3000,900,2475,1800,300,223036,224308,A
266,23849,11448,549,411,110,6194,1736,130,4500,3050,1300,2400,1850,200,630,656,102,6218,1656,132,2925,3000,900,2475,1800,300,222996,224284,A
266,23849,11472,489,419,110,6234,1744,130,4500,3150,1300,2400,1850,200,638,664,102,6226,1664,132,2925,3000,900,2475,1800,300,222956,224244,A
266,23849,11496,213,327,118,6258,1752,130,4800,3250,1300,2400,1850,200,654,664,102,6242,1664,132,2925,3000,900,2475,1800,300,222908,224228,A
266,23849,11520,221,327,118,6266,1752,130,4800,3250,1300,2400,1950,200,578,672,102,6266,1672,132,2925,3100,900,2475,1800,300,222884,224212,A
266,23849,11544,229,343,118,6274,1768,130,4800,3250,1300,2400,1950,200,552,530,102,6290,1680,132,2925,3100,900,2475,1800,300,222836,224188,A
266,23849,11568,253,351,118,6298,1776,130,4800,3250,1300,2400,1950,200,318,430,106,6306,1680,132,3100,3100,900,2475,1800,300,222788,224124,A
266,23849,11592,269,351,118,6314,1776,130,4800,3250,1300,2400,1950,200,459,488,106,6322,1688,132,3100,3100,900,2475,1800,300,222756,224100,A
266,23849,11616,293,359,118,6338,1784,148,4800,3250,1300,2400,1950,200,491,496,106,6354,1696,132,3100,3100,900,2475,1800,300,222700,224076,A
266,23849,11640,93,159,118,6338,1784,148,4800,3650,1300,2450,1950,200,515,496,106,6378,1696,132,3100,3100,900,2475,1800,300,222676,224060,A
266,23849,11664,125,167,118,6370,1792,148,4800,3650,1300,2625,2050,200,547,504,110,6410,1704,132,3275,3100,900,2475,1800,300,222628,224044,A
266,23849,11688,141,175,118,6386,1800,148,4800,3650,1300,2625,2050,200,563,512,110,6426,1712,132,3275,3100,900,2475,1800,300,222572,224004,A
266,23849,11712,141,175,118,6386,1800,148,4800,3650,1300,2625,2050,200,587,512,110,6450,1712,132,3275,3100,900,2475,1800,300,222572,223972,A
266,23849,11736,181,183,118,6426,1808,148,4800,3650,1300,2625,2050,200,603,520,110,6466,1720,132,3275,3100,900,2475,1800,300,222508,223964,A
266,23849,11760,189,191,118,6434,1816,148,4800,3650,1300,2625,2050,200,627,528,110,6490,1728,132,3275,3100,900,2475,1800,300,222476,223908,A
266,23849,11784,213,191,118,6458,1816,148,4800,3650,1300,2625,2050,200,643,528,110,6506,1728,132,3275,3100,900,2475,1800,300,222460,223884,A
266,23849,11808,229,199,118,6474,1824,148,4800,3650,1300,2625,2050,200,534,486,110,6522,1736,132,3275,3100,900,2475,1800,300,222420,223860,A
266,23849,11832,161,207,120,6506,1832,148,4850,3650,1300,2625,2050,200,574,494,110,6562,1744,132,3275,3100,900,2475,1800,300,222404,223828,A
266,23849,11856,127,207,120,6522,1832,148,4250,3650,1100,2625,2050,200,606,494,112,6594,1744,132,3275,3100,1000,2475,1800,300,222396,223812,A
266,23849,11880,151,315,116,6546,1840,148,3950,3650,1300,2625,2050,200,614,502,112,6602,1752,132,3275,3100,1000,2475,1800,300,222340,223772,A
266,23849,11904,159,323,116,6554,1848,148,4550,3650,1500,2625,2050,200,646,510,112,6634,1760,132,3275,3100,1000,2475,1800,300,222324,223740,A
266,23849,11928,8,273,122,6578,1848,148,4775,3650,1500,2625,2050,200,670,510,112,6658,1760,132,3275,3100,1000,2475,1800,300,222308,223724,A
266,23849,11952,40,281,122,6610,1856,148,4775,3650,1500,2625,2050,400,694,518,112,6682,1768,132,3275,3100,1000,2475,1800,300,222276,223692,A
266,23849,11976,40,289,122,6610,1864,164,4175,3650,1300,2625,2050,400,702,518,112,6690,1768,132,3275,3100,1000,2475,1800,300,222236,223668,A
266,23849,12000,64,289,122,6634,1864,164,4175,3650,1300,2625,2050,400,734,526,112,6722,1776,132,3275,3100,1000,2475,1800,300,222228,223644,A
266,23849,12024,96,297,122,6666,1872,180,4190,3650,1300,2625,2050,400,766,534,112,6754,1784,132,3275,3100,1000,2490,1800,300,222204,223612,A
266,23849,12048,90,297,122,6690,1872,180,4190,3650,1300,2625,2050,400,774,534,112,6762,1784,148,3275,3100,1000,2490,1800,300,222172,223580,A
266,23849,12072,98,305,122,6698,1880,180,4175,3650,1300,2575,2050,400,806,542,110,6794,1792,148,3225,3100,1000,2475,1800,300,222140,223564,A
266,23849,12096,130,313,122,6730,1888,180,4190,3650,1300,2575,2050,400,814,550,110,6802,1800,148,3225,3100,1000,2490,1800,300,222124,223524,A
266,23849,12120,146,313,122,6746,1888,180,4175,3650,1300,2400,2050,400,830,550,106,6818,1800,148,3050,3100,1000,2475,1800,300,222100,223492,A
266,23849,12144,162,321,124,6762,1896,180,4225,3650,1300,2400,2050,400,870,558,106,6858,1808,148,3050,3100,1000,2475,1800,300,222076,223476,A
266,23849,12168,178,329,124,6778,1904,180,4225,3650,1300,2400,2050,400,777,516,106,6890,1816,148,3050,3100,1000,2475,1800,300,222028,223452,A
266,23849,12192,210,329,124,6810,1904,180,4825,3650,1500,2400,2050,400,793,516,106,6906,1816,148,3050,3100,1000,2475,1800,300,222028,223420,A
266,23849,12216,234,337,124,6834,1912,180,4825,3650,1500,2400,2050,400,809,524,106,6922,1824,148,3050,3100,1000,3075,1800,300,222004,223404,A
266,23849,12240,220,345,124,6850,1920,180,4840,3650,1500,2400,2050,400,825,532,106,6938,1832,148,3050,3100,1000,3090,1800,300,221956,223388,A
266,23849,12264,213,345,124,6858,1920,180,4240,3650,1300,2400,2050,400,841,532,106,6954,1832,148,3050,3100,1000,3090,1800,300,221932,223348,A
266,23849,12288,237,353,124,6882,1928,180,4225,3650,1300,2400,2050,400,849,540,106,6962,1840,148,3050,3100,1000,3075,1800,300,221924,223308,A
266,23849,12312,269,361,124,6914,1936,180,4240,3650,1300,2575,2050,400,839,548,112,7002,1848,148,3275,3100,1000,3090,1800,300,221900,223268,A
266,23849,12336,270,361,124,6930,1936,180,4240,3650,1300,2575,2050,400,855,548,112,7018,1848,148,3275,3100,1000,3090,1800,300,221852,223244,A
266,23849,12360,255,369,124,6930,1944,180,4225,3650,1300,2400,2200,400,745,556,108,7058,1856,148,3100,3250,1000,3075,1800,300,221828,223212,A
266,23849,12384,295,377,124,6970,1952,180,4240,3650,1300,2400,2200,400,785,556,108,7098,1856,148,3100,3250,1000,3090,1800,300,221820,223180,A
266,23849,12408,319,377,124,6994,1952,180,4225,3650,1500,2225,2200,400,809,564,108,7122,1864,148,3100,3250,1000,3075,1800,300,221804,223172,A
266,23849,12432,305,385,124,7010,1960,180,4225,3650,1500,2225,2200,400,817,572,108,7130,1872,148,3100,3250,1000,3075,1800,300,221764,223156,A
266,23849,12456,305,385,126,7010,1960,180,4275,3650,1500,2400,2200,400,833,572,110,7146,1872,148,3100,3250,1100,3075,1800,300,221740,223100,A
266,23849,12480,329,393,126,7034,1968,180,4275,3650,1500,2400,2200,400,849,580,110,7162,1880,148,3100,3250,1100,3075,1800,300,221724,223068,A
266,23849,12504,369,401,126,7074,1976,180,4275,3650,1500,2400,2200,400,873,588,110,7186,1888,148,3100,3250,1100,3075,1800,300,221708,223052,A
266,23849,12528,377,401,126,7082,1976,180,4275,3650,1500,2400,2200,400,913,588,110,7226,1888,148,3100,3250,1100,3075,1800,300,221676,223012,A
266,23849,12552,385,409,126,7090,1984,180,4275,3650,1500,2400,2200,400,945,596,110,7258,1896,148,3100,3250,1100,3075,1800,300,221652,223012,A
266,23849,12576,409,417,126,7114,1992,180,4275,3650,1500,2400,2200,500,961,604,110,7274,1904,148,3100,3250,1100,3075,1800,300,221620,222972,A
266,23849,12600,425,417,126,7130,1992,180,4290,3650,1500,2400,2200,500,969,604,110,7282,1904,148,3100,3250,1100,3090,1800,300,221604,222948,A
266,23849,12624,457,425,126,7162,2000,180,4275,3650,1500,2400,2200,500,985,612,110,7298,1912,148,3050,3250,900,3075,1800,300,221588,222932,A
266,23849,12648,465,433,126,7170,2008,180,4275,3650,1500,2400,2200,500,993,620,110,7306,1920,148,3050,3250,900,3075,1800,300,221548,222884,A
266,23849,12672,481,433,126,7186,2008,180,4275,3650,1500,2400,2200,500,1025,620,110,7338,1920,148,3050,3250,900,3075,1800,300,221532,222868,A
266,23849,12696,489,441,126,7194,2016,180,4275,3650,1500,2575,2200,500,1065,628,110,7378,1928,148,3225,3250,900,3075,1800,300,221516,222836,A
266,23849,12720,537,449,126,7242,2024,180,4275,3650,1500,2575,2200,500,1081,636,110,7394,1936,148,3225,3250,900,3075,1800,300,221484,222804,A
266,23849,12744,545,449,126,7250,2024,180,4275,3650,1500,2575,2200,500,1105,636,110,7418,1936,148,3225,3250,900,3075,1800,300,221460,222788,A
266,23849,12768,553,457,126,7258,2032,180,4275,3650,1500,2575,2200,500,1121,644,110,7434,1944,148,3225,3250,900,3075,1800,300,221444,222756,A
266,23849,12792,569,457,126,7274,2032,180,4275,3650,1500,2575,2200,500,1145,644,110,7458,1944,148,3225,3250,900,3075,1800,300,221428,222716,A
266,23849,12816,443,465,128,7298,2040,180,4325,3650,1500,2575,2200,500,1169,652,110,7482,1952,148,3225,3250,900,3075,1800,300,221404,222692,A
266,23849,12840,467,473,128,7322,2048,180,4325,3650,1500,2575,2200,500,1092,610,110,7530,1960,148,3225,3250,900,3075,1800,300,221380,222652,A
266,23849,12864,475,473,126,7330,2048,180,4325,3650,1200,2575,2200,500,1108,610,110,7546,1960,148,3225,3250,900,3075,1800,200,221356,222644,A
266,23849,12888,483,481,126,7338,2056,180,4325,3650,1200,2575,2200,500,1124,618,110,7562,1968,148,3225,3250,900,3075,1800,200,221340,222628,A
266,23849,12912,499,489,126,7354,2064,180,4925,3650,1400,2575,2200,500,1140,626,110,7578,1976,148,3225,3250,900,3075,1800,200,221316,222596,A
266,23849,12936,531,497,126,7386,2072,180,4925,3650,1400,2575,2200,500,1156,626,110,7594,1976,148,3225,3250,900,3075,1800,200,221292,222580,A
266,23849,12960,147,297,142,7402,2072,180,5525,3650,1400,2575,2200,500,1164,634,110,7602,1984,148,3225,3250,900,3075,1800,200,221260,222548,A
266,23849,12984,155,305,142,7410,2080,180,5525,3650,1400,2575,2200,500,1196,642,110,7634,1992,148,3225,3250,900,3075,1800,200,221236,222524,A
266,23849,13008,171,305,142,7426,2080,180,5525,3650,1400,2575,2200,500,1070,642,112,7658,1992,148,3275,3250,900,3075,1800,200,221212,222476,A
266,23849,13032,195,313,142,7450,2088,180,5525,3650,1400,2575,2200,500,1094,650,112,7682,2000,148,3275,3250,900,3075,1800,200,221204,222460,A
266,23849,13056,211,321,142,7466,2096,180,5525,3650,1400,2575,2200,500,1118,658,112,7706,2008,148,3275,3250,900,3075,1800,200,221180,222436,A
266,23849,13080,211,321,142,7466,2096,180,5525,3650,1400,2575,2200,500,992,558,116,7730,2008,148,3450,3250,900,3075,1800,200,221180,222404,A
266,23849,13104,69,329,146,7474,2104,180,5625,3650,1400,2575,2200,500,942,566,116,7730,2016,148,3450,3250,900,3075,1800,200,221116,222372,A
266,23849,13128,93,337,146,7498,2112,180,5625,3650,1400,2575,2200,500,974,574,116,7762,2024,148,3450,3250,900,3075,1800,200,221108,222348,A
266,23849,13152,125,337,146,7530,2112,180,5625,3650,1400,2575,2200,500,998,574,116,7786,2024,148,3450,3250,900,3075,1800,200,221092,222332,A
266,23849,13176,133,337,146,7538,2112,180,5625,3650,1400,2575,2200,500,897,532,116,7810,2032,148,3450,3250,900,3075,1800,200,221084,222300,A
266,23849,13200,16,295,150,7546,2120,180,5800,3650,1400,2575,2200,500,921,540,116,7834,2040,148,3450,3250,900,3075,1800,200,221044,222260,A
266,23849,13224,24,295,150,7554,2120,180,5800,3650,1400,2575,2200,500,945,540,116,7858,2040,148,3450,3250,900,3075,1800,200,221044,222236,A
266,23849,13248,56,303,150,7586,2128,180,5800,3650,1400,2575,2200,500,953,548,116,7866,2048,148,3450,3250,900,3075,1800,200,221012,222220,A
266,23849,13272,64,303,150,7594,2128,180,5800,3650,1400,2575,2200,500,885,548,118,7898,2048,148,3500,3250,900,3075,1800,200,220988,222196,A
266,23849,13296,88,319,150,7618,2144,180,5800,3650,1400,2575,2200,500,701,556,120,7914,2056,148,3550,3350,900,3075,1800,200,220964,222148,A
266,23849,13320,96,327,150,7626,2152,180,5800,3650,1400,2575,2200,500,725,564,120,7938,2064,148,3550,3350,900,3075,1800,200,220924,222132,A
266,23849,13344,112,327,150,7642,2152,180,5800,3650,1400,2575,2200,500,757,564,120,7970,2064,148,3550,3350,900,3075,1800,200,220908,222108,A
266,23849,13368,128,335,150,7658,2160,180,5800,3650,1400,2575,2200,500,773,572,120,7986,2072,148,3550,3350,900,3075,1800,200,220860,222100,A
266,23849,13392,110,193,150,7690,2168,180,5800,3650,1400,2575,2200,500,389,580,120,8002,2080,148,3550,3750,900,2475,1800,200,220836,222068,A
266,23849,13416,126,193,154,7706,2168,180,5300,3650,1200,2575,2200,500,405,580,120,8018,2080,148,3550,3750,900,2475,1800,200,220820,222028,A
266,23849,13440,166,201,154,7746,2176,180,5250,3650,1000,2575,2200,500,437,588,120,8050,2088,148,3550,3750,1000,2475,1800,200,220796,222028,A
266,23849,13464,140,209,154,7770,2184,180,5650,3650,1200,2575,2200,500,453,596,120,8066,2096,148,3550,3750,900,2475,1800,200,220788,221980,A
266,23849,13488,156,209,154,7786,2184,180,5650,3650,1200,2575,2200,500,361,596,120,8074,2096,148,3550,3850,900,2475,1800,200,220764,221940,A
266,23849,13512,156,217,154,7786,2192,180,6250,3650,1400,2575,2200,500,377,604,120,8090,2104,148,3550,3850,900,2475,1800,200,220732,221924,A
266,23849,13536,164,225,154,7794,2200,180,6250,3650,1400,2575,2200,500,409,604,120,8122,2104,148,3550,3850,900,2475,1800,200,220692,221892,A
266,23849,13560,138,225,154,7818,2200,180,6250,3650,1300,2575,2200,600,441,612,120,8154,2112,148,3550,3850,900,2475,1800,200,220684,221844,A
266,23849,13584,170,233,154,7850,2208,180,5650,3650,1100,2575,2200,700,465,620,122,8178,2120,148,3600,3850,900,2475,1800,200,220628,221828,A
266,23849,13608,202,233,154,7882,2208,180,5650,3650,1100,2575,2200,700,497,628,124,8210,2128,148,3650,3850,900,2475,1800,200,220612,221804,A
266,23849,13632,210,241,154,7890,2216,180,5650,3650,1100,2575,2200,700,529,628,124,8242,2128,148,3650,3850,900,2475,1800,200,220588,221796,A
266,23849,13656,242,249,154,7922,2224,180,5650,3650,1100,2575,2200,700,545,636,124,8258,2136,148,3650,3850,900,2475,1800,200,220580,221764,A
266,23849,13680,266,257,154,7946,2232,180,5650,3650,1100,2575,2200,700,286,494,128,8274,2144,148,3825,4100,900,2475,1800,200,220564,221732,A
266,23849,13704,49,207,162,7954,2232,180,5925,3750,1100,2575,2200,700,294,494,128,8282,2144,148,3825,4100,900,2475,1800,200,220540,221708,A
266,23849,13728,65,215,162,7970,2240,180,5925,3750,1100,2575,2200,700,318,502,128,8306,2152,148,3825,4100,900,2475,1800,200,220476,221692,A
266,23849,13752,81,215,162,7986,2240,180,5925,3750,1100,2575,2200,700,334,502,128,8322,2152,148,3825,4100,900,2475,1800,200,220444,221652,A
266,23849,13776,113,223,162,8018,2248,180,5925,3750,1100,2575,2200,700,358,510,128,8346,2160,148,3825,4100,900,2475,1800,200,220436,221628,A
266,23849,13800,169,231,162,8074,2256,180,5925,3750,1100,2575,2200,700,382,518,128,8370,2168,148,3825,4100,900,2475,1800,200,220396,221596,A
266,23849,13824,193,231,162,8098,2256,180,5925,3750,1100,2575,2200,700,414,518,132,8402,2168,148,4000,4100,900,2475,1800,200,220388,221580,A
266,23849,13848,193,239,162,8098,2264,180,5925,3750,1100,2575,2200,700,430,526,132,8418,2176,148,4000,4100,900,2475,1800,200,220340,221548,A
266,23849,13872,225,247,162,8130,2272,180,5925,3750,1100,2575,2200,700,446,534,132,8434,2184,148,4000,4100,900,2475,1800,200,220308,221524,A
266,23849,13896,215,247,162,8170,2272,180,5525,3750,900,2575,2200,700,454,534,136,8442,2184,148,4100,4100,900,2475,1800,200,220300,221516,A
266,23849,13920,231,255,162,8186,2280,180,5525,3750,1100,2575,2200,700,494,542,136,8482,2192,148,4100,4100,900,2475,1800,200,220244,221484,A
266,23849,13944,255,263,162,8210,2288,180,5525,3750,1100,2575,2200,700,377,500,140,8490,2200,148,4275,4100,900,2475,1800,200,220188,221444,A
266,23849,13968,295,263,162,8250,2288,180,5525,3750,1100,2575,2200,700,385,500,140,8498,2200,148,4275,4100,900,2475,1800,200,220164,221396,A
266,23849,13992,335,271,162,8290,2296,180,5525,3750,1100,2575,2200,700,417,508,140,8530,2208,164,4275,4100,900,2475,1800,200,220148,221388,A
266,23849,14016,351,279,168,8306,2304,180,5575,3750,1300,2575,2200,700,457,516,140,8570,2216,164,4100,4100,900,2475,1800,200,220108,221356,A
266,23849,14040,225,279,168,8330,2304,180,5575,3750,1300,2575,2200,700,489,516,140,8602,2216,164,4100,4100,900,2475,1800,200,220084,221348,A
266,23849,14064,249,287,168,8354,2312,180,5575,3750,1300,2575,2200,700,497,524,140,8610,2224,164,4100,4100,900,2475,1800,200,220052,221300,A
266,23849,14088,289,287,168,8394,2312,180,5575,3750,1300,2575,2200,700,513,532,140,8626,2232,164,4100,4100,900,2475,1800,200,220020,221276,A
266,23849,14112,305,295,168,8410,2320,180,5575,3750,1300,2575,2200,700,545,532,140,8658,2232,164,4100,4100,900,2475,1800,200,219972,221268,A
