"ReplayID","Duration","Races"
"PvT_1563",26802,"PvT"
"PvT_1567",9017,"PvT"
"PvT_1568",23867,"PvT"
"PvT_1569",54922,"PvT"
"PvT_1570",47663,"PvT"
"PvT_1571",28873,"PvT"
"PvT_1572",31998,"PvT"
"PvT_1573",65878,"PvT"
"PvT_1575",30824,"PvT"
"PvT_1576",19626,"PvT"
"PvT_1577",33386,"PvT"
"PvT_1581",31434,"PvT"
"PvT_1582",35926,"PvT"
"PvT_1583",31982,"PvT"
"PvT_1584",9577,"PvT"
"PvT_1585",35835,"PvT"
"PvT_1586",21050,"PvT"
"PvT_1587",12983,"PvT"
"PvT_1588",24394,"PvT"
"PvT_1589",19985,"PvT"
"PvT_1590",30629,"PvT"
"PvT_1591",39653,"PvT"
"PvT_1592",39934,"PvT"
"PvT_1593",78794,"PvT"
"PvT_1594",53354,"PvT"
"PvT_1595",32214,"PvT"
"PvT_1596",38930,"PvT"
"PvT_1597",18695,"PvT"
"PvT_1600",40748,"PvT"
"PvT_1601",38473,"PvT"
"PvT_1602",23710,"PvT"
"PvT_1603",35793,"PvT"
"PvT_1604",45958,"PvT"
"PvT_1605",65101,"PvT"
"PvT_1607",40262,"PvT"
"PvT_1608",25884,"PvT"
"PvT_1609",46189,"PvT"
"PvT_1611",26032,"PvT"
"PvT_1612",54252,"PvT"
"PvT_1614",22469,"PvT"
"PvT_1615",35182,"PvT"
"PvT_1617",34256,"PvT"
"PvT_1619",32017,"PvT"
"PvT_1620",34251,"PvT"
"PvT_1622",31837,"PvT"
"PvT_1623",23208,"PvT"
"PvT_1624",30066,"PvT"
"PvT_1625",23475,"PvT"
"PvT_1626",95050,"PvT"
"PvT_1627",32184,"PvT"
"PvT_1628",37850,"PvT"
"PvT_1629",21072,"PvT"
"PvT_1630",73598,"PvT"
"PvT_1631",45792,"PvT"
"PvT_1633",29912,"PvT"
"PvT_1634",52387,"PvT"
"PvT_1635",38715,"PvT"
"PvT_1636",30930,"PvT"
"PvT_1637",24205,"PvT"
"PvT_1638",33934,"PvT"
"PvT_1639",47029,"PvT"
"PvT_1640",38222,"PvT"
"PvT_1641",28120,"PvT"
"PvT_1642",25937,"PvT"
"PvT_1643",24235,"PvT"
"PvT_1644",7063,"PvT"
"PvT_1646",91395,"PvT"
"PvT_1648",36288,"PvT"
"PvT_1649",36667,"PvT"
"PvT_1651",40706,"PvT"
"PvT_1652",30764,"PvT"
"PvT_1654",49255,"PvT"
"PvT_1656",49326,"PvT"
"PvT_1657",16038,"PvT"
"PvT_1659",37573,"PvT"
"PvT_1660",21599,"PvT"
"PvT_1661",43338,"PvT"
"PvT_1662",60120,"PvT"
"PvT_1663",8971,"PvT"
"PvT_1664",56164,"PvT"
"PvT_1665",34622,"PvT"
"PvT_1666",30156,"PvT"
"PvT_1667",40333,"PvT"
"PvT_1668",43926,"PvT"
"PvT_1669",33393,"PvT"
"PvT_1670",65620,"PvT"
"PvT_1671",46022,"PvT"
"PvT_1672",39924,"PvT"
"PvT_1673",34009,"PvT"
"PvT_1674",51081,"PvT"
"PvT_1675",39335,"PvT"
"PvT_1676",31540,"PvT"
"PvT_1677",27560,"PvT"
"PvT_1678",77930,"PvT"
"PvT_1679",41481,"PvT"
"PvT_1680",47870,"PvT"
"PvT_1681",20865,"PvT"
"PvT_1682",43209,"PvT"
"PvT_1683",40082,"PvT"
"PvT_1684",24831,"PvT"
"PvT_1685",81271,"PvT"
"PvT_1686",32488,"PvT"
"PvT_1687",38554,"PvT"
"PvT_1688",29570,"PvT"
"PvT_1689",34719,"PvT"
"PvT_1690",29144,"PvT"
"PvT_1691",26874,"PvT"
"PvT_1692",51077,"PvT"
"PvT_1693",43027,"PvT"
"PvT_1694",49475,"PvT"
"PvT_1695",54751,"PvT"
"PvT_1696",33018,"PvT"
"PvT_1697",63052,"PvT"
"PvT_1698",51362,"PvT"
"PvT_1699",19532,"PvT"
"PvT_1700",84548,"PvT"
"PvT_1701",39250,"PvT"
"PvT_1702",56391,"PvT"
"PvT_1703",45318,"PvT"
"PvT_1704",38011,"PvT"
"PvT_1705",42321,"PvT"
"PvT_1706",34536,"PvT"
"PvT_1707",89887,"PvT"
"PvT_1708",21812,"PvT"
"PvT_1709",34761,"PvT"
"PvT_1710",40542,"PvT"
"PvT_1711",46946,"PvT"
"PvT_1712",35533,"PvT"
"PvT_1713",42991,"PvT"
"PvT_1714",33388,"PvT"
"PvT_1715",30245,"PvT"
"PvT_1716",63644,"PvT"
"PvT_1717",34936,"PvT"
"PvT_1718",52303,"PvT"
"PvT_1719",67223,"PvT"
"PvT_1720",32324,"PvT"
"PvT_1721",24396,"PvT"
"PvT_1722",46348,"PvT"
"PvT_1723",51162,"PvT"
"PvT_1724",44824,"PvT"
"PvT_1725",64103,"PvT"
"PvT_1726",29571,"PvT"
"PvT_1727",34610,"PvT"
"PvT_1728",55275,"PvT"
"PvT_1729",20484,"PvT"
"PvT_1730",31103,"PvT"
"PvT_1731",36300,"PvT"
"PvT_1732",48926,"PvT"
"PvT_1733",23921,"PvT"
"PvT_1734",17294,"PvT"
"PvT_1735",32055,"PvT"
"PvT_1736",28672,"PvT"
"PvT_1737",16790,"PvT"
"PvT_1738",21731,"PvT"
"PvT_1739",12801,"PvT"
"PvT_1740",14538,"PvT"
"PvT_1741",29295,"PvT"
"PvT_1742",29336,"PvT"
"PvT_1743",19560,"PvT"
"PvT_1744",12812,"PvT"
"PvT_1745",29794,"PvT"
"PvT_1746",19958,"PvT"
"PvT_1747",46201,"PvT"
"PvT_1749",51612,"PvT"
"PvT_1750",51609,"PvT"
"PvT_1751",64487,"PvT"
"PvT_1752",27572,"PvT"
"PvT_1753",40473,"PvT"
"PvT_1754",34014,"PvT"
"PvT_1755",55550,"PvT"
"PvT_1756",42909,"PvT"
"PvT_1757",35405,"PvT"
"PvT_1758",42797,"PvT"
"PvT_1759",51339,"PvT"
"PvT_1760",37446,"PvT"
"PvT_1761",39206,"PvT"
"PvT_1762",22588,"PvT"
"PvT_1763",38713,"PvT"
"PvT_1764",56266,"PvT"
"PvT_1765",36145,"PvT"
"PvT_1766",17308,"PvT"
"PvT_1767",26847,"PvT"
"PvT_1768",57975,"PvT"
"PvT_1769",44427,"PvT"
"PvT_1770",24180,"PvT"
"PvT_1771",34872,"PvT"
"PvT_1772",36866,"PvT"
"PvT_1773",18938,"PvT"
"PvT_1774",58900,"PvT"
"PvT_1775",18700,"PvT"
"PvT_1776",31220,"PvT"
"PvT_1777",71165,"PvT"
"PvT_1778",37765,"PvT"
"PvT_1779",50057,"PvT"
"PvT_1780",19966,"PvT"
"PvT_1781",23909,"PvT"
"PvT_1782",17290,"PvT"
"PvT_1783",31230,"PvT"
"PvT_1784",54548,"PvT"
"PvT_1785",45116,"PvT"
"PvT_1786",49435,"PvT"
"PvT_1787",32301,"PvT"
"PvT_1788",41026,"PvT"
"PvT_1791",36944,"PvT"
"PvT_1792",28399,"PvT"
"PvT_1793",52756,"PvT"
"PvT_1794",26013,"PvT"
"PvT_1795",67998,"PvT"
"PvT_1796",17206,"PvT"
"PvT_1797",24359,"PvT"
"PvT_1798",22180,"PvT"
"PvT_1799",28890,"PvT"
"PvT_1800",28232,"PvT"
"PvT_1801",31258,"PvT"
"PvT_1802",28507,"PvT"
"PvT_1803",27926,"PvT"
"PvT_1805",67934,"PvT"
"PvT_1806",34975,"PvT"
"PvT_1807",57558,"PvT"
"PvT_1808",38065,"PvT"
"PvT_1809",56721,"PvT"
"PvT_1810",42445,"PvT"
"PvT_1811",32244,"PvT"
"PvT_1812",45059,"PvT"
"PvT_1813",37191,"PvT"
"PvT_1814",31958,"PvT"
"PvT_1815",17102,"PvT"
"PvT_1816",46465,"PvT"
"PvT_1817",50532,"PvT"
"PvT_1818",40358,"PvT"
"PvT_1819",32044,"PvT"
"PvT_1820",24603,"PvT"
"PvT_1821",20232,"PvT"
"PvT_1822",38444,"PvT"
"PvT_1823",38514,"PvT"
"PvT_1824",43468,"PvT"
"PvT_1825",55482,"PvT"
"PvT_1826",24813,"PvT"
"PvT_1827",39770,"PvT"
"PvT_1828",37491,"PvT"
"PvT_1829",19368,"PvT"
"PvT_1830",28260,"PvT"
"PvT_1831",54815,"PvT"
"PvT_1832",56638,"PvT"
"PvT_1833",35814,"PvT"
"PvT_1834",26967,"PvT"
"PvT_1835",27485,"PvT"
"PvT_1836",58849,"PvT"
"PvT_1837",17890,"PvT"
"PvT_1838",56864,"PvT"
"PvT_1839",61260,"PvT"
"PvT_1840",85254,"PvT"
"PvT_1841",28046,"PvT"
"PvT_1842",64637,"PvT"
"PvT_1843",48702,"PvT"
"PvT_1844",33350,"PvT"
"PvT_1845",44728,"PvT"
"PvT_1846",53511,"PvT"
"PvT_1847",39592,"PvT"
"PvT_1848",27868,"PvT"
"PvT_1849",46656,"PvT"
"PvT_1850",45798,"PvT"
"PvT_1851",31562,"PvT"
"PvT_1852",38342,"PvT"
"PvT_1853",17729,"PvT"
"PvT_1854",43314,"PvT"
"PvT_1855",38034,"PvT"
"PvT_1856",51861,"PvT"
"PvT_1857",23245,"PvT"
"PvT_1858",42829,"PvT"
"PvT_1859",14055,"PvT"
"PvT_1860",47208,"PvT"
"PvT_1861",28718,"PvT"
"PvT_1862",30310,"PvT"
"PvT_1863",60138,"PvT"
"PvT_1864",33228,"PvT"
"PvT_1865",49082,"PvT"
"PvT_1866",50348,"PvT"
"PvT_1867",67148,"PvT"
"PvT_1869",10260,"PvT"
"PvT_1871",22752,"PvT"
"PvT_1872",57852,"PvT"
"PvT_1873",39328,"PvT"
"PvT_1874",52671,"PvT"
"PvT_1875",37034,"PvT"
"PvT_1876",38737,"PvT"
"PvT_1877",55932,"PvT"
"PvT_1878",47219,"PvT"
"PvT_1879",50611,"PvT"
"PvT_1880",59623,"PvT"
"PvT_1881",36826,"PvT"
"PvT_1882",29472,"PvT"
"PvT_1883",66295,"PvT"
"PvT_1884",40013,"PvT"
"PvT_1885",63400,"PvT"
"PvT_1886",41976,"PvT"
"PvT_1887",69696,"PvT"
"PvT_1888",94764,"PvT"
"PvT_1889",54062,"PvT"
"PvT_1890",22104,"PvT"
"PvT_1891",44192,"PvT"
"PvT_1892",92557,"PvT"
"PvT_1893",76304,"PvT"
"PvT_1894",43300,"PvT"
"PvT_1895",60930,"PvT"
"PvT_1896",46748,"PvT"
"PvT_1897",56440,"PvT"
"PvT_1898",35654,"PvT"
"PvT_1899",24702,"PvT"
"PvT_1900",13922,"PvT"
"PvT_1901",38515,"PvT"
"PvT_1902",47899,"PvT"
"PvT_1903",47189,"PvT"
"PvT_1904",26317,"PvT"
"PvT_1905",32618,"PvT"
"PvT_1906",35041,"PvT"
"PvT_1907",44065,"PvT"
"PvT_1908",35469,"PvT"
"PvT_1909",46286,"PvT"
"PvT_1910",59653,"PvT"
"PvT_1911",154975,"PvT"
"PvT_1912",46171,"PvT"
"PvT_1913",41633,"PvT"
"PvT_1914",24119,"PvT"
"PvT_1915",48587,"PvT"
"PvT_1916",41673,"PvT"
"PvT_1917",24318,"PvT"
"PvT_1918",35550,"PvT"
"PvT_1919",43468,"PvT"
"PvT_1920",74003,"PvT"
"PvT_1921",49258,"PvT"
"PvT_1922",60833,"PvT"
"PvT_1923",34929,"PvT"
"PvT_1924",29874,"PvT"
"PvT_1925",45916,"PvT"
"PvT_1926",36510,"PvT"
"PvT_1927",42126,"PvT"
"PvT_1929",37661,"PvT"
"PvT_1930",48841,"PvT"
"PvT_1931",57883,"PvT"
"PvT_1932",27544,"PvT"
"PvT_1933",65320,"PvT"
"PvT_1934",35338,"PvT"
"PvT_1935",40516,"PvT"
"PvT_1936",20726,"PvT"
"PvT_1937",20068,"PvT"
"PvT_1938",31776,"PvT"
"PvT_1939",65773,"PvT"
"PvT_1940",48948,"PvT"
"PvT_1941",35867,"PvT"
"PvT_1942",40046,"PvT"
"PvT_1943",48016,"PvT"
"PvT_1944",58303,"PvT"
"PvT_1945",21712,"PvT"
"PvT_1946",30727,"PvT"
"PvT_1947",54564,"PvT"
"PvT_1948",22172,"PvT"
"PvT_1949",15137,"PvT"
"PvT_1950",16170,"PvT"
"PvT_1952",30885,"PvT"
"PvT_1953",52319,"PvT"
"PvT_1954",28238,"PvT"
"PvT_1955",32644,"PvT"
"PvT_1956",22756,"PvT"
"PvT_1957",17609,"PvT"
"PvT_1958",26662,"PvT"
"PvT_1959",61516,"PvT"
"PvT_1962",49496,"PvT"
"PvT_1963",54749,"PvT"
"PvT_1964",61814,"PvT"
"PvT_1965",24300,"PvT"
"PvT_1966",42668,"PvT"
"PvT_1967",32885,"PvT"
"PvT_1968",40960,"PvT"
"PvT_1970",64170,"PvT"
"PvT_1971",43657,"PvT"
"PvT_1972",55992,"PvT"
"PvT_1973",45596,"PvT"
"PvT_1974",44989,"PvT"
"PvT_1976",34500,"PvT"
"PvT_1977",41960,"PvT"
"PvT_1978",41656,"PvT"
"PvT_1979",21083,"PvT"
"PvT_1980",32460,"PvT"
"PvT_1981",31590,"PvT"
"PvT_1982",47905,"PvT"
"PvT_1983",51956,"PvT"
"PvT_1984",52058,"PvT"
"PvT_1986",35187,"PvT"
"PvT_1987",39518,"PvT"
"PvT_1988",49355,"PvT"
"PvT_1989",38519,"PvT"
"PvT_1990",31636,"PvT"
"PvT_1992",32359,"PvT"
"PvT_1993",61733,"PvT"
"PvT_1994",17205,"PvT"
"PvT_1996",46757,"PvT"
"PvT_1997",28991,"PvT"
"PvT_1998",55291,"PvT"
"PvT_1999",21744,"PvT"
"PvT_2000",51371,"PvT"
"PvT_2001",26640,"PvT"
"PvT_2002",37734,"PvT"
"PvT_2004",43981,"PvT"
"PvT_2005",34685,"PvT"
"PvT_2006",59741,"PvT"
"PvT_2007",35426,"PvT"
"PvT_2008",35297,"PvT"
"PvT_2009",34776,"PvT"
"PvT_2010",62712,"PvT"
"PvT_2011",29819,"PvT"
"PvT_2012",32984,"PvT"
"PvT_2013",30071,"PvT"
"PvT_2014",46284,"PvT"
"PvT_2015",28927,"PvT"
"PvT_2016",39072,"PvT"
"PvT_2017",41287,"PvT"
"PvT_2018",41124,"PvT"
"PvT_2019",33616,"PvT"
"PvT_2020",37115,"PvT"
"PvT_2021",42657,"PvT"
"PvT_2022",54663,"PvT"
"PvT_2023",28124,"PvT"
"PvT_2024",46532,"PvT"
"PvT_2025",40889,"PvT"
"PvT_2026",21300,"PvT"
"PvT_2027",36960,"PvT"
"PvT_2028",30656,"PvT"
"PvT_2029",56180,"PvT"
"PvT_2030",45695,"PvT"
"PvT_2031",43292,"PvT"
"PvT_2032",55539,"PvT"
"PvT_2034",38692,"PvT"
"PvT_2035",30611,"PvT"
"PvT_2036",34455,"PvT"
"PvT_2037",24305,"PvT"
"PvT_2038",51265,"PvT"
"PvT_2039",20721,"PvT"
"PvT_2040",47524,"PvT"
"PvT_2041",26282,"PvT"
"PvT_2042",23611,"PvT"
"PvT_2043",35098,"PvT"
"PvT_2044",29797,"PvT"
"PvT_2046",14599,"PvT"
"PvT_2048",39417,"PvT"
"PvT_2049",24606,"PvT"
"PvT_2050",72606,"PvT"
"PvT_2051",50093,"PvT"
"PvT_2052",39052,"PvT"
"PvT_2053",56540,"PvT"
"PvT_2054",42750,"PvT"
"PvT_2056",37336,"PvT"
"PvT_2058",41739,"PvT"
"PvT_2059",40174,"PvT"
"PvT_2060",37164,"PvT"
"PvT_2061",42077,"PvT"
"PvT_2062",40030,"PvT"
"PvT_2063",34203,"PvT"
"PvT_2064",28519,"PvT"
"PvT_2065",19655,"PvT"
"PvT_2066",34615,"PvT"
"PvT_2067",50705,"PvT"
"PvT_2068",61574,"PvT"
"PvT_2069",35548,"PvT"
"PvT_2070",60204,"PvT"
"PvT_2071",35820,"PvT"
"PvT_2072",42959,"PvT"
"PvT_2073",59951,"PvT"
"PvT_2075",36329,"PvT"
"PvT_2076",21293,"PvT"
"PvT_2077",51443,"PvT"
"PvT_2078",40454,"PvT"
"PvT_2079",36768,"PvT"
"PvT_2080",42851,"PvT"
"PvT_2083",41967,"PvT"
"PvT_2084",41884,"PvT"
"PvT_2085",75432,"PvT"
"PvT_2086",48100,"PvT"
"PvT_2087",48763,"PvT"
"PvT_2088",28471,"PvT"
"PvT_2089",53901,"PvT"
"PvT_2090",46748,"PvT"
"PvT_2091",32283,"PvT"
"PvT_2092",52820,"PvT"
"PvT_2093",52482,"PvT"
"PvT_2094",77017,"PvT"
"PvT_2095",58991,"PvT"
"PvT_2096",46417,"PvT"
"PvT_2097",40291,"PvT"
"PvT_2098",33570,"PvT"
"PvT_2099",46035,"PvT"
"PvT_2100",51261,"PvT"
"PvT_2101",43244,"PvT"
"PvT_2102",56944,"PvT"
"PvT_2103",45663,"PvT"
"PvT_2104",30655,"PvT"
"PvT_2105",41444,"PvT"
"PvT_2106",35793,"PvT"
"PvT_2107",45257,"PvT"
"PvT_2108",65650,"PvT"
"PvT_2109",40508,"PvT"
"PvT_2110",41540,"PvT"
"PvT_2111",20946,"PvT"
"PvT_2112",36304,"PvT"
"PvT_2113",34661,"PvT"
"PvT_2114",37798,"PvT"
"PvT_2115",29368,"PvT"
"PvT_2116",18207,"PvT"
"PvT_2117",37230,"PvT"
"PvT_2118",19083,"PvT"
"PvT_2119",44694,"PvT"
"PvT_2120",46622,"PvT"
"PvT_2121",8823,"PvT"
"PvT_2122",34660,"PvT"
"PvT_2123",34548,"PvT"
"PvT_2124",33782,"PvT"
"PvT_2125",38904,"PvT"
"PvT_2126",34877,"PvT"
"PvT_2127",70825,"PvT"
"PvT_2129",43117,"PvT"
"PvT_2130",36863,"PvT"
"PvT_2132",34185,"PvT"
"PvT_2133",42217,"PvT"
"PvT_2134",32974,"PvT"
"PvT_2136",47368,"PvT"
"PvT_2137",36149,"PvT"
"PvT_2138",46597,"PvT"
"PvT_2139",31162,"PvT"
"PvT_2141",34378,"PvT"
"PvT_2142",27872,"PvT"
"PvT_2143",63048,"PvT"
"PvT_2144",58980,"PvT"
"PvT_2145",38437,"PvT"
"PvT_2146",34316,"PvT"
"PvT_2148",66089,"PvT"
"PvT_2149",34127,"PvT"
"PvT_2150",45176,"PvT"
"PvT_2151",21194,"PvT"
"PvT_2152",44578,"PvT"
"PvT_2153",44458,"PvT"
"PvT_2154",23284,"PvT"
"PvT_2155",44409,"PvT"
"PvT_2156",34175,"PvT"
"PvT_2157",46502,"PvT"
"PvT_2158",47008,"PvT"
"PvT_2159",38190,"PvT"
"PvT_2160",35011,"PvT"
"PvT_2161",59523,"PvT"
"PvT_2162",36287,"PvT"
"PvT_2163",32359,"PvT"
"PvT_2164",33570,"PvT"
"PvT_2165",32023,"PvT"
"PvT_2166",15347,"PvT"
"PvT_2167",16089,"PvT"
"PvT_2168",39698,"PvT"
"PvT_2169",22762,"PvT"
"PvT_2170",35211,"PvT"
"PvT_2171",20898,"PvT"
"PvT_2172",36086,"PvT"
"PvT_2176",24861,"PvT"
"PvT_2179",26727,"PvT"
"PvT_2186",23494,"PvT"
"PvT_2187",19616,"PvT"
"PvT_2193",12470,"PvT"
"PvT_2196",3777,"PvT"
"PvT_2197",34820,"PvT"
"PvT_2200",15417,"PvT"
"PvT_2201",31412,"PvT"
"PvT_2202",25666,"PvT"
"PvT_2204",23067,"PvT"
"PvT_2205",22731,"PvT"
"PvT_2206",24315,"PvT"
"PvT_2209",27747,"PvT"
"PvT_2210",56851,"PvT"
"PvT_2211",38102,"PvT"
"PvT_2212",76799,"PvT"
"PvT_2213",5546,"PvT"
"PvT_2219",14962,"PvT"
"PvT_2221",37049,"PvT"
"PvT_2224",10357,"PvT"
"PvT_2226",46412,"PvT"
"PvT_2228",27754,"PvT"
"PvT_2232",21317,"PvT"
"PvT_2233",22228,"PvT"
"PvT_2240",41625,"PvT"
"PvT_2243",28429,"PvT"
"PvT_2258",26170,"PvT"
"PvT_2263",36093,"PvT"
"PvT_2264",13717,"PvT"
"PvT_2270",36087,"PvT"
"PvT_2272",39740,"PvT"
"PvT_2275",7572,"PvT"
"PvT_2277",60733,"PvT"
"PvT_2281",12162,"PvT"
"PvT_2282",45001,"PvT"
"PvT_2284",17265,"PvT"
"PvT_2285",21460,"PvT"
"PvT_2287",21695,"PvT"
"PvT_2289",9333,"PvT"
"PvT_2290",5555,"PvT"
"PvT_2291",24690,"PvT"
"PvT_2299",30066,"PvT"
"PvT_2307",9764,"PvT"
"PvT_2309",11625,"PvT"
"PvT_2311",56644,"PvT"
"PvT_2314",65467,"PvT"
"PvT_2315",33607,"PvT"
"PvT_2316",65444,"PvT"
"PvT_2317",96325,"PvT"
"PvT_2318",30680,"PvT"
"PvT_2319",47766,"PvT"
"PvT_2320",35894,"PvT"
"PvT_2321",78646,"PvT"
"PvT_2323",15045,"PvT"
"PvT_2324",69240,"PvT"
"PvT_2325",42421,"PvT"
"PvT_2326",63047,"PvT"
"PvT_2327",39213,"PvT"
"PvT_2328",56579,"PvT"
"PvT_2329",32150,"PvT"
"PvT_2330",31498,"PvT"
"PvT_2331",31205,"PvT"
"PvT_2332",60669,"PvT"
"PvT_2333",31407,"PvT"
"PvT_2334",50436,"PvT"
"PvT_2336",61537,"PvT"
"PvT_2337",46843,"PvT"
"PvT_2338",49476,"PvT"
"PvT_2339",48750,"PvT"
"PvT_2340",57709,"PvT"
"PvT_2341",81545,"PvT"
"PvT_2342",35525,"PvT"
"PvT_2343",48413,"PvT"
"PvT_2344",59218,"PvT"
"PvT_2345",69860,"PvT"
"PvT_2346",73448,"PvT"
"PvT_2347",76146,"PvT"
"PvT_2348",18572,"PvT"
"PvT_2349",64594,"PvT"
"PvT_2351",28582,"PvT"
"PvT_2352",99123,"PvT"
"PvT_2354",46041,"PvT"
"PvT_2355",51707,"PvT"
"PvT_2356",54668,"PvT"
"PvT_2357",58949,"PvT"
"PvT_2358",53830,"PvT"
"PvT_2359",55682,"PvT"
"PvT_2360",94523,"PvT"
"PvT_2361",70039,"PvT"
"PvT_2362",89829,"PvT"
"PvT_2363",23732,"PvT"
"PvT_2364",54580,"PvT"
"PvT_2365",18710,"PvT"
"PvT_2366",50793,"PvT"
"PvT_2367",81838,"PvT"
"PvT_2369",27862,"PvT"
"PvT_2370",47007,"PvT"
"PvT_2372",54616,"PvT"
"PvT_2373",33867,"PvT"
"PvT_2374",37939,"PvT"
"PvT_2375",40137,"PvT"
"PvT_2376",71047,"PvT"
"PvT_2377",60762,"PvT"
"PvT_2378",63330,"PvT"
"PvT_2379",47595,"PvT"
"PvT_2380",47232,"PvT"
"PvT_2381",38993,"PvT"
"PvT_2382",27366,"PvT"
"PvT_2384",34286,"PvT"
"PvT_2386",52196,"PvT"
"PvT_2387",31730,"PvT"
"PvT_2388",55170,"PvT"
"PvT_2389",29308,"PvT"
"PvT_2391",41689,"PvT"
"PvT_2392",28583,"PvT"
"PvT_2393",38687,"PvT"
"PvT_2394",53306,"PvT"
"PvT_2395",39366,"PvT"
"PvT_2396",42094,"PvT"
"PvT_2397",35305,"PvT"
"PvT_2398",30851,"PvT"
"PvT_2399",22650,"PvT"
"PvT_2401",66465,"PvT"
"PvT_2402",66836,"PvT"
"PvT_2403",28636,"PvT"
"PvT_2404",62650,"PvT"
"PvT_2405",41045,"PvT"
"PvT_2407",41202,"PvT"
"PvT_2408",34910,"PvT"
"PvT_2409",37016,"PvT"
"PvT_2410",36230,"PvT"
"PvT_2411",64786,"PvT"
"PvZ_6",30494,"PvZ"
"PvZ_14",27952,"PvZ"
"PvZ_17",28974,"PvZ"
"PvZ_22",22354,"PvZ"
"PvZ_23",36471,"PvZ"
"PvZ_25",51655,"PvZ"
"PvZ_31",37672,"PvZ"
"PvZ_38",66586,"PvZ"
"PvZ_43",23066,"PvZ"
"PvZ_47",24540,"PvZ"
"PvZ_58",10923,"PvZ"
"PvZ_61",27763,"PvZ"
"PvZ_62",39902,"PvZ"
"PvZ_65",21739,"PvZ"
"PvZ_66",36395,"PvZ"
"PvZ_67",19317,"PvZ"
"PvZ_70",33244,"PvZ"
"PvZ_71",37176,"PvZ"
"PvZ_73",8378,"PvZ"
"PvZ_116",30446,"PvZ"
"PvZ_120",26876,"PvZ"
"PvZ_124",30175,"PvZ"
"PvZ_131",42209,"PvZ"
"PvZ_132",33907,"PvZ"
"PvZ_135",77599,"PvZ"
"PvZ_137",33734,"PvZ"
"PvZ_143",38905,"PvZ"
"PvZ_149",21453,"PvZ"
"PvZ_158",36584,"PvZ"
"PvZ_159",77998,"PvZ"
"PvZ_173",33475,"PvZ"
"PvZ_178",45760,"PvZ"
"PvZ_189",27617,"PvZ"
"PvZ_195",42777,"PvZ"
"PvZ_206",38261,"PvZ"
"PvZ_208",46635,"PvZ"
"PvZ_226",28985,"PvZ"
"PvZ_237",33762,"PvZ"
"PvZ_240",24430,"PvZ"
"PvZ_246",29105,"PvZ"
"PvZ_254",22472,"PvZ"
"PvZ_269",30875,"PvZ"
"PvZ_279",34890,"PvZ"
"PvZ_280",34822,"PvZ"
"PvZ_286",32097,"PvZ"
"PvZ_294",7231,"PvZ"
"PvZ_299",95499,"PvZ"
"PvZ_303",114913,"PvZ"
"PvZ_304",40366,"PvZ"
"PvZ_309",48182,"PvZ"
"PvZ_312",82229,"PvZ"
"PvZ_314",33333,"PvZ"
"PvZ_315",43549,"PvZ"
"PvZ_319",31907,"PvZ"
"PvZ_320",29167,"PvZ"
"PvZ_324",33080,"PvZ"
"PvZ_327",45324,"PvZ"
"PvZ_328",38798,"PvZ"
"PvZ_329",24502,"PvZ"
"PvZ_330",70605,"PvZ"
"PvZ_331",67664,"PvZ"
"PvZ_332",24612,"PvZ"
"PvZ_333",28305,"PvZ"
"PvZ_335",43917,"PvZ"
"PvZ_336",28611,"PvZ"
"PvZ_338",21367,"PvZ"
"PvZ_342",41607,"PvZ"
"PvZ_343",37768,"PvZ"
"PvZ_344",33753,"PvZ"
"PvZ_345",23414,"PvZ"
"PvZ_346",22184,"PvZ"
"PvZ_348",18876,"PvZ"
"PvZ_349",30829,"PvZ"
"PvZ_350",24644,"PvZ"
"PvZ_351",34613,"PvZ"
"PvZ_352",27230,"PvZ"
"PvZ_354",66633,"PvZ"
"PvZ_355",34844,"PvZ"
"PvZ_356",26748,"PvZ"
"PvZ_358",31500,"PvZ"
"PvZ_359",33571,"PvZ"
"PvZ_361",60646,"PvZ"
"PvZ_363",99543,"PvZ"
"PvZ_364",32345,"PvZ"
"PvZ_365",46331,"PvZ"
"PvZ_366",30905,"PvZ"
"PvZ_367",28464,"PvZ"
"PvZ_368",25641,"PvZ"
"PvZ_369",36214,"PvZ"
"PvZ_370",29776,"PvZ"
"PvZ_371",29418,"PvZ"
"PvZ_372",31312,"PvZ"
"PvZ_374",45078,"PvZ"
"PvZ_375",31290,"PvZ"
"PvZ_376",46861,"PvZ"
"PvZ_377",40829,"PvZ"
"PvZ_378",9747,"PvZ"
"PvZ_379",57142,"PvZ"
"PvZ_382",38663,"PvZ"
"PvZ_383",55346,"PvZ"
"PvZ_384",17607,"PvZ"
"PvZ_385",24923,"PvZ"
"PvZ_387",35271,"PvZ"
"PvZ_389",31185,"PvZ"
"PvZ_390",24606,"PvZ"
"PvZ_391",44767,"PvZ"
"PvZ_392",41926,"PvZ"
"PvZ_395",35062,"PvZ"
"PvZ_399",23875,"PvZ"
"PvZ_400",46822,"PvZ"
"PvZ_404",43156,"PvZ"
"PvZ_405",19738,"PvZ"
"PvZ_408",47062,"PvZ"
"PvZ_409",28520,"PvZ"
"PvZ_413",28702,"PvZ"
"PvZ_414",15259,"PvZ"
"PvZ_415",16764,"PvZ"
"PvZ_416",25448,"PvZ"
"PvZ_419",31277,"PvZ"
"PvZ_420",30804,"PvZ"
"PvZ_422",29866,"PvZ"
"PvZ_423",31493,"PvZ"
"PvZ_425",81166,"PvZ"
